year,dateTime,bias,crime_Category,offense1,description,borough,precinct,month_bin,index_
2023,2023-05-22,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Manhattan,5,53,1
2023,2023-11-20,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Manhattan,13,59,1
2023,2023-08-08,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Manhattan,20,56,1
2023,2023-11-15,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Manhattan,24,59,1
2023,2023-03-10,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Bronx,48,51,1
2023,2023-11-02,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Bronx,48,59,1
2023,2023-11-02,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Bronx,48,59,1
2023,2023-05-18,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Brooklyn,61,53,1
2023,2023-11-01,Jewish,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,61,59,1
2023,2023-11-11,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Brooklyn,61,59,1
2023,2023-11-20,Jewish,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,62,59,1
2023,2023-11-21,Jewish,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,62,59,1
2023,2023-10-26,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Brooklyn,70,58,1
2023,2023-12-05,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Brooklyn,70,60,1
2023,2023-12-05,Jewish,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,72,60,1
2023,2023-12-07,Jewish,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,72,60,1
2023,2023-11-01,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Brooklyn,84,59,1
2023,2023-04-21,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Brooklyn,88,52,1
2023,2023-04-14,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Queens,100,52,1
2023,2023-10-19,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Queens,102,58,1
2023,2023-11-20,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Queens,107,59,1
2023,2023-05-28,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Queens,114,53,1
2023,2023-09-26,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Staten,120,57,1
2023,2023-11-02,Jewish,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Staten,121,59,1
2023,2023-11-05,Jewish,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Staten,121,59,1
2024,2024-06-12,Jewish,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Manhattan,17,66,1
2024,2024-05-15,Jewish,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Manhattan,19,65,1
2024,2024-06-12,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Manhattan,19,66,1
2024,2024-06-12,Jewish,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Manhattan,19,66,1
2024,2024-03-06,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Brooklyn,61,63,1
2024,2024-03-19,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Brooklyn,68,63,1
2024,2024-05-08,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Brooklyn,70,65,1
2024,2024-05-14,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Brooklyn,70,65,1
2024,2024-06-05,Jewish,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,70,66,1
2024,2024-06-05,Jewish,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,70,66,1
2024,2024-05-10,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief,Unclassified 4",Brooklyn,72,65,1
2024,2024-06-12,Jewish,Felony,Criminal Mischief,Criminal Mis 2 & 3,Brooklyn,76,66,1
2024,2024-06-12,Jewish,Felony,Criminal Mischief,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,84,66,1
2019,2019-01-22,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,1,1,1
2019,2019-01-24,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,1,1,1
2019,2019-03-05,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,6,3,1
2019,2019-08-25,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,7,8,1
2019,2019-10-22,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,7,10,1
2019,2019-12-07,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,7,12,1
2019,2019-09-30,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,9,9,1
2019,2019-01-24,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,10,1,1
2019,2019-12-12,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,10,12,1
2019,2019-03-11,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,18,3,1
2019,2019-09-11,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,18,9,1
2019,2019-03-05,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,19,3,1
2019,2019-04-25,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,19,4,1
2019,2019-10-13,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,19,10,1
2019,2019-01-03,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,20,1,1
2019,2019-01-04,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,20,1,1
2019,2019-10-18,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,22,10,1
2019,2019-05-04,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,24,5,1
2019,2019-04-04,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,33,4,1
2019,2019-10-08,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Bronx,41,10,1
2019,2019-10-14,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Bronx,41,10,1
2019,2019-06-21,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Bronx,44,6,1
2019,2019-01-10,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Bronx,45,1,1
2019,2019-10-07,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Bronx,48,10,1
2019,2019-10-10,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Bronx,48,10,1
2019,2019-10-15,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Bronx,48,10,1
2019,2019-09-25,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,61,9,1
2019,2019-05-02,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,66,5,1
2019,2019-06-05,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,68,6,1
2019,2019-11-26,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,68,11,1
2019,2019-02-18,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,70,2,1
2019,2019-05-10,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,70,5,1
2019,2019-11-15,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,71,11,1
2019,2019-08-16,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,73,8,1
2019,2019-05-25,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,78,5,1
2019,2019-08-20,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,78,8,1
2019,2019-01-30,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,84,1,1
2019,2019-04-08,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,84,4,1
2019,2019-01-31,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,88,1,1
2019,2019-01-12,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,94,1,1
2019,2019-01-17,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,94,1,1
2019,2019-05-09,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,94,5,1
2019,2019-11-20,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,94,11,1
2019,2019-03-18,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,102,3,1
2019,2019-06-17,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,105,6,1
2019,2019-03-11,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,107,3,1
2019,2019-08-15,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,108,8,1
2019,2019-08-20,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,108,8,1
2019,2019-08-30,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,108,8,1
2019,2019-10-22,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,108,10,1
2019,2019-08-15,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,109,8,1
2019,2019-08-17,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,110,8,1
2019,2019-08-04,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,112,8,1
2019,2019-08-07,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,112,8,1
2020,2020-02-12,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,1,14,1
2020,2020-01-13,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,5,13,1
2020,2020-05-20,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,5,17,1
2020,2020-01-27,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,7,13,1
2020,2020-02-09,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,13,14,1
2020,2020-10-06,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,26,22,1
2020,2020-10-03,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Bronx,44,22,1
2020,2020-02-06,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,60,14,1
2020,2020-03-06,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,60,15,1
2020,2020-10-27,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,61,22,1
2020,2020-01-06,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,78,13,1
2020,2020-01-09,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,88,13,1
2020,2020-11-01,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,90,23,1
2020,2020-03-12,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,100,15,1
2020,2020-07-14,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,101,19,1
2020,2020-02-01,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,107,14,1
2020,2020-01-24,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,111,13,1
2020,2020-09-25,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,111,21,1
2020,2020-11-21,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,111,23,1
2020,2020-01-07,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Staten,120,13,1
2021,2021-11-30,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,1,35,1
2021,2021-12-12,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,7,36,1
2021,2021-11-12,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,14,35,1
2021,2021-03-18,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,22,27,1
2021,2021-12-08,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,22,36,1
2021,2021-08-12,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,23,32,1
2021,2021-03-25,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,24,27,1
2021,2021-01-20,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,30,25,1
2021,2021-11-13,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Bronx,50,35,1
2021,2021-04-19,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,62,28,1
2021,2021-07-30,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,62,31,1
2021,2021-01-13,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,67,25,1
2021,2021-05-12,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,76,29,1
2021,2021-07-04,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,90,31,1
2021,2021-04-30,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,104,28,1
2021,2021-09-17,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,111,33,1
2021,2021-01-02,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,112,25,1
2021,2021-09-05,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Staten,120,33,1
2021,2021-05-24,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Staten,121,29,1
2022,2022-10-31,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,1,46,1
2022,2022-11-22,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,9,47,1
2022,2022-06-02,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,14,42,1
2022,2022-09-28,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,14,45,1
2022,2022-11-04,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,14,47,1
2022,2022-02-17,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,19,38,1
2022,2022-02-23,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,19,38,1
2022,2022-03-01,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,19,39,1
2022,2022-06-12,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,20,42,1
2022,2022-04-27,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,26,40,1
2022,2022-08-25,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,26,44,1
2022,2022-11-04,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Bronx,49,47,1
2022,2022-02-19,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Bronx,50,38,1
2022,2022-08-27,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,60,44,1
2022,2022-02-21,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,61,38,1
2022,2022-08-17,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,61,44,1
2022,2022-06-09,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,66,42,1
2022,2022-11-08,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,66,47,1
2023,2023-02-03,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,1,50,1
2023,2023-10-18,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,6,58,1
2023,2023-11-25,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,13,59,1
2023,2023-10-20,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,14,58,1
2023,2023-11-30,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,17,59,1
2023,2023-11-13,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,19,59,1
2023,2023-06-02,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,20,54,1
2023,2023-09-27,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,20,57,1
2023,2023-10-18,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,20,58,1
2023,2023-10-23,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,20,58,1
2023,2023-11-03,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,26,59,1
2023,2023-11-01,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Bronx,52,59,1
2023,2023-11-02,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Bronx,52,59,1
2023,2023-06-19,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,60,54,1
2023,2023-05-07,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,66,53,1
2023,2023-10-27,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,78,58,1
2023,2023-01-30,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,94,49,1
2023,2023-12-14,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,104,60,1
2023,2023-04-06,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,107,52,1
2023,2023-08-28,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,108,56,1
2023,2023-10-18,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,108,58,1
2023,2023-11-22,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,115,59,1
2023,2023-09-21,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Staten,120,57,1
2024,2024-06-19,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,6,66,1
2024,2024-03-19,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,7,63,1
2024,2024-05-07,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,10,65,1
2024,2024-05-07,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,10,65,1
2024,2024-01-12,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,19,61,1
2024,2024-06-13,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,19,66,1
2024,2024-06-14,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,19,66,1
2024,2024-06-03,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,20,66,1
2024,2024-01-05,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,24,61,1
2024,2024-03-17,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,24,63,1
2024,2024-01-15,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Manhattan,34,61,1
2024,2024-04-19,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,61,64,1
2024,2024-04-01,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,63,64,1
2024,2024-06-03,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,63,66,1
2024,2024-05-07,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,90,65,1
2024,2024-05-15,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Brooklyn,94,65,1
2024,2024-01-01,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,109,61,1
2024,2024-05-20,Jewish,Misdemeanor,Criminal Mischief,"Criminal Mischief 4Th, Graffit",Queens,111,65,1
2019,2019-08-14,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,1,8,1
2019,2019-07-22,Transgender,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,5,7,1
2019,2019-08-14,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,6,8,1
2019,2019-10-30,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,34,10,1
2019,2019-11-22,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Bronx,46,11,1
2019,2019-02-24,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Brooklyn,73,2,1
2019,2019-07-13,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Brooklyn,76,7,1
2019,2019-10-25,Black,Felony,Felony Assault,"Assault 2,1,Unclassified",Queens,104,10,1
2020,2020-09-02,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,13,21,1
2020,2020-07-24,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,17,19,1
2020,2020-07-09,Transgender,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,30,19,1
2020,2020-12-13,Lesbian,Felony,Felony Assault,"Assault 2,1,Unclassified",Bronx,40,24,1
2020,2020-01-29,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Brooklyn,79,13,1
2020,2020-02-07,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Brooklyn,88,14,1
2020,2020-10-01,Muslim,Felony,Felony Assault,"Assault 2,1,Unclassified",Queens,114,22,1
2021,2021-03-06,Hispanic,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,1,27,1
2021,2021-02-25,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,5,26,1
2021,2021-07-03,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,6,31,1
2021,2021-03-02,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,7,27,1
2021,2021-03-20,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,7,27,1
2021,2021-05-26,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,7,29,1
2021,2021-09-19,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,9,33,1
2021,2021-06-28,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,14,30,1
2021,2021-11-06,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,14,35,1
2021,2021-09-22,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,19,33,1
2021,2021-05-17,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,25,29,1
2021,2021-05-12,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,26,29,1
2021,2021-02-16,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,32,26,1
2021,2021-06-01,Transgender,Felony,Felony Assault,"Assault 2,1,Unclassified",Manhattan,32,30,1
2021,2021-11-30,White,Felony,Felony Assault,"Assault 2,1,Unclassified",Bronx,40,35,1
2021,2021-08-19,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Bronx,46,32,1
2021,2021-07-02,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Brooklyn,60,31,1
2021,2021-09-23,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Brooklyn,75,33,1
2021,2021-09-06,Asian,Felony,Felony Assault,"Assault 2,1,Unclassified",Brooklyn,76,33,1
2021,2021-05-03,Gay,Felony,Felony Assault,"Assault 2,1,Unclassified",Brooklyn,81,29,1
